Date,WS,Elev,Hor,pH,ANC,H4SiO4,Na+,K+,Ca2+,CaFLAG,Mg2+,Alt,Alm,Alo,NH4+,F-,Cl-,SO4=,NO3-,DIC,DOC,TN
5/25/04,1,12,Bh,4.21,-999.99,194.4,18.2,13.7,3.4,N,0.8,23.9,22.2,8.8,1.4,0.4,7.4,23.3,67,-999.99,-999.99,107.1
5/25/04,1,12,Bs,4.62,-0.5,144.9,26.8,0.7,20.3,N,6.8,20.6,16,1.6,0.1,1,16.9,51.9,3.9,75.6,188.3,15.8
5/25/04,1,12,Oa,4.15,-52.4,139,12.2,18.5,85.3,N,5.8,12.5,8.6,4.9,9.8,0.7,15.3,22.8,47.1,183,2997.4,128
5/25/04,1,13,Bhs1,4.28,-34.1,93.8,21.5,5.4,29.3,N,5.4,23,18.8,8.3,2,0.9,7.5,31.5,8.6,126.8,1398,36.8
5/25/04,1,13,Bhs3,4.3,-22.9,133.9,23.7,4.7,29.5,N,5.8,30.6,27.6,11.5,0.5,0.9,8.4,34,10.1,146.2,1275.7,38.3
5/25/04,1,13,Oe,4.44,-6.2,123.9,21.8,5.6,58.9,N,6.5,21.3,16.9,7.9,7.5,1,8.8,34.5,24.6,163.5,1354,64.1
5/25/04,1,1,Bs,4.62,3.6,71.2,15.2,0.2,11.5,N,1.2,24.2,17.1,1.7,0,0.6,6.2,40.3,1.1,86.8,93,7.6
5/25/04,1,1,Oa,4.65,9.4,122.3,17.7,0.8,22.9,N,1.4,21.2,14.1,3.3,0.7,0.6,5.9,37.9,4.2,89.3,193.6,24.6
5/25/04,1,2,Bs,4.1,-63,199.5,22.1,12.9,61.4,N,9,19.4,18.7,8.9,5.1,1.2,10.6,32.7,7.4,161.9,3372,61.1
5/25/04,1,2,Oa,3.94,-132.2,232.8,22.4,9.5,45.2,N,10.7,26.3,19,9.3,7.6,1.3,10,34,3,141.5,4096.4,67.8
5/25/04,1,3,Bh,4.56,1.9,173.2,25.3,2,28.3,N,4.6,29.4,23.2,3.2,10.1,0.9,14.9,56.7,24.5,-999.99,205.7,619.3
5/25/04,1,3,Bs,4.53,-0.8,174,25.8,1.8,26.9,N,4.6,26.5,24.7,3.5,1.2,0.9,15.2,57.2,18.3,84.4,213.6,853.2
5/25/04,1,3,Oa,4.47,-4.8,168.3,24.1,2.8,29.5,N,4.6,19.4,23,4.4,0.5,0.7,13.9,54.1,18.8,80.4,290.2,19
5/25/04,1,4,Bh,4.26,-999.99,163.5,46.1,37.7,24,N,11,27.6,10.5,4.9,-999.99,0.9,16.9,23.6,96.4,-999.99,-999.99,-999.99
5/25/04,1,4,Oa,4.11,-64.4,146.2,9.6,14.4,53.2,N,8.9,26.7,10.4,5.8,4.6,0.7,4.8,14.2,22.7,178.9,2789.2,-999.99
5/25/04,1,5,Bh,4.53,-3.6,146.3,32.7,1.7,31.4,N,6.1,13.2,18.6,7,1.4,1.5,13.9,42.6,8.2,90,478.5,763.4
5/25/04,1,5,Bs,4.59,-0.5,151.7,34.1,0.8,26.9,N,7.1,54.4,17.5,4.9,0.6,1.3,12.3,48.6,3.1,87.6,329.5,764.2
5/25/04,1,5,Oa,4.5,-7.4,118.9,32.3,2,25.6,N,6.2,28.6,12.9,4.4,1.1,1.4,13.5,42.8,7.6,104.8,341.8,812.9
5/25/04,1,6,Bh,4.76,11.7,144.9,32.5,0.9,21.9,N,5.5,19.1,12.6,2,3.3,1.9,13.3,47.1,0.2,94.5,155.2,614.1
5/25/04,1,6,Bs,4.7,9.4,145.4,32.4,1.1,21,N,5.5,18.7,8.2,1.6,0.3,1.8,13.3,47.5,0.3,116,154.2,16.2
5/25/04,1,6,Oa,4.6,3.7,195.5,28.6,1.5,35.7,N,5.8,14,18.4,7,2.6,1.7,12.4,40.5,1.5,92.2,546.6,1488.1
5/25/04,1,7,Bh,4.84,8.8,114,44.8,0.1,20,N,7.1,17.5,7.6,1.7,0.8,2.2,13.9,45.1,0.2,87.7,152.8,10.2
5/25/04,1,7,Bs,4.85,8.8,116.5,42.8,0,19.4,N,7.4,18.3,7,1.6,0.2,2.2,17.7,45.2,0.7,77.1,135.9,9.6
5/25/04,1,7,Oa,4.7,3.8,141.4,40.3,0.1,28.6,N,6.6,20,11.8,4.5,1.5,2,12.7,40.2,1,92.4,397.1,21.1
5/25/04,1,8,Bhs,4.69,-3.7,130.5,29,1,22.4,N,6,16.1,11,1.5,1.5,1.1,13.4,49.6,1.9,65.2,197.9,14
5/25/04,1,8,Bs2,4.67,-4,122.9,30.5,1,27.5,N,7.3,11.9,9.5,1.3,0.7,1.2,14.6,52.6,5.6,69.5,113.6,13.4
5/25/04,1,8,Oa,4.11,-89.4,161.2,14.9,22.2,27.3,N,3.4,16.5,11,5.8,4.3,0.1,6.1,16.7,28.7,148,2365.8,88.5
5/25/04,1,9,Oae,4.4,-8,164.5,11.6,17.9,63.2,N,6.8,7.8,4.5,2.7,15.2,0.2,2.7,11.2,16.9,142.3,2166.4,102.3
6/15/04,1,10,Bh,4.39,-1.7,105.5,27.3,7.2,6.5,Y,5,32.1,19.4,3.9,1.4,1,14.3,47.7,2.6,256.2,273.8,7.1
6/15/04,1,10,Bs,4.43,0.4,105.2,27.2,7.6,6.3,Y,4.9,31.5,19.9,3.9,1.2,1,14.3,48,1.8,344,240.4,4.6
6/15/04,1,10,Oa,4.28,-11.9,112.8,27.5,10.7,8.8,Y,6,30,17.9,5.7,1.9,1.1,14.1,47.2,8.2,241.6,397.6,7.3
6/15/04,1,11,Bhs1,4.49,5.2,135.1,21.7,0.5,15.7,Y,2.7,23.4,13.9,2.9,0.4,0.6,9.6,45.6,0.4,531.7,235.6,7
6/15/04,1,11,Bhs3,4.47,1.9,150.5,21.2,0.6,15.1,Y,2.4,19.2,12.6,3.1,0.7,0.5,8.2,43.7,-999.99,394.6,270,57.1
6/15/04,1,11,Oa,4.52,8.1,135.9,22.8,1,20,Y,2.9,17.6,10.7,3.4,1,0.6,9.8,45.7,-999.99,594.8,278.4,6.6
6/15/04,1,12,Bs,4.53,2.1,142.2,28.8,1.1,11.6,Y,7.6,22.3,15.4,1.7,0.5,0.7,14.9,52.2,2.6,231.2,154.4,40.1
6/15/04,1,13,Bhs1,4.15,-31.1,94.1,21.3,3.4,19.2,Y,5.5,28.3,12.8,11,1.1,1,4.6,24.5,3.2,361.9,1907.5,108.1
6/15/04,1,13,Bhs3,4.21,-21.9,105.8,22.6,4.1,19.3,Y,5.6,31.8,14.9,12,1.8,0.7,6.2,27.6,4.9,384.6,1712.2,60.4
6/15/04,1,13,Oe,4.27,-19.7,105.1,24.1,5.9,29.8,Y,6.3,23.7,11.1,10.1,7.3,1.1,7.3,28.9,19.7,378.6,1663.5,33.5
6/15/04,1,1,Oa,4.62,8.1,82,21,1.3,8.2,Y,1.5,20,11.5,1.5,13,0.7,8.7,40.8,6.9,136.1,135,32.7
6/15/04,1,2,Bs,4.03,-60.5,208.4,24.4,7,37,Y,9,27.9,9.1,8.1,5.6,1.4,6.6,23.5,6.2,276.5,3924.8,59.4
6/15/04,1,2,Oa,4.05,-107.6,210.5,19.9,5.2,24.2,Y,9.9,33.2,10,9.6,7.8,1.5,2.6,17.5,0.9,252.3,3880.3,76.6
6/15/04,1,3,Bh,4.5,7.2,181.8,29.3,2.4,16.6,Y,5.2,28.2,18,2.7,10.5,0.9,13.8,57.1,19.1,246.1,238,39.1
6/15/04,1,3,Bs,4.46,5,183.1,28.9,2.1,15.7,Y,5,30.1,19.9,2.7,2,0.8,13.5,58.4,14.3,209.8,230.7,25.5
6/15/04,1,3,Oa,4.43,3.9,180.8,29.6,3.8,16.4,Y,5.2,29.4,18.1,2.8,2.2,0.9,14,58.2,11.7,239,270,26
6/15/04,1,4,Oa,4.2,-26.5,145,10,18.6,34,Y,11.8,12.6,4.4,5.6,2.3,1.3,5.2,21.7,-999.99,740.5,2444,53.7
6/15/04,1,5,Bh,4.58,7.7,133.9,40,1.5,15.1,Y,7.5,17.3,9.6,3.7,1.9,1.4,16.2,45.8,1.2,213.5,327.7,8.4
6/15/04,1,5,Bs,4.65,11.3,129.8,40.3,1,17.1,Y,8.1,15.7,8.4,3.2,1.2,1.4,16.3,46.5,0.6,288.8,280,8.7
6/15/04,1,5,Oa,4.47,-3,118,37.6,5.8,16.6,Y,7.5,15.9,7.9,3.9,1.9,1.3,15.3,43,14.5,237.5,368.8,26.8
6/15/04,1,6,Bh,4.7,12.1,152.8,38.1,1.3,11.1,Y,5.7,19.7,10.9,1.8,0.7,1.9,13.6,48.1,-999.99,221.4,176,2.8
6/15/04,1,6,Bs,4.68,10.1,153.6,38,1.7,11.2,Y,5.7,19.7,11.5,1.8,1.1,1.7,13.5,47.4,0.1,128.6,166,3
6/15/04,1,6,Oa,4.63,47.7,154.1,37.6,1.5,12.1,Y,5.8,17.1,10.3,2.4,1.4,1.8,13.5,46.7,0.6,306.9,208.9,3.5
6/15/04,1,7,Bh,4.76,10.7,95,47,0.4,11.7,Y,7.3,13.9,7.6,1.6,1.3,2.2,14.5,45.8,-999.99,360.2,154.7,3.1
6/15/04,1,7,Bs,4.82,13.5,103.5,49.1,0.3,13,Y,8.2,11.7,5.7,1.5,0.9,2.3,14.5,45.4,-999.99,187.2,145.3,1.9
6/15/04,1,7,Oa,4.68,8.2,95.9,46.5,0.4,14.7,Y,7.2,12.2,7.1,2.1,0.7,2.2,14.5,44.8,0.5,387.5,188.1,4.4
6/15/04,1,8,Bhs,4.39,1.6,123.1,32.8,0.9,15.2,Y,7.3,13,7.8,1.3,1,1.1,14,52.8,0.5,144.7,115.7,5.9
6/15/04,1,8,Bs2,4.46,-1.4,118.5,31.5,1.1,15.9,Y,7.4,14.8,8,1.3,2.1,1,13,52.2,3.9,1009.2,121.5,19
6/15/04,1,8,Oa,3.85,-999.99,160.2,16.5,20.1,18.7,Y,5.3,26.4,6.9,7.5,18,0.3,4.8,20.5,52.2,-999.99,-999.99,172.2
6/15/04,1,9,Oae,4.06,-999.99,162.5,11.3,12.4,53.7,Y,11.4,9.4,2.3,3.1,51.3,0.6,2.6,16.5,92.8,-999.99,-999.99,9
7/10/04,1,10,Oa,3.86,-153.6,235.2,16.8,100.8,78.8,Y,33.1,19.8,3.8,5.5,7.7,0.6,1.8,11.5,49.8,263.5,8064.3,256.3
7/10/04,1,11,Bhs1,4.73,-0.1,80.1,14.3,0.7,16,Y,1.7,24,14.4,3.7,1.1,0.6,10.3,42.4,0.7,302.4,294,27.2
7/10/04,1,11,Bhs3,4.58,-10.3,90.9,10.8,0.4,16.7,Y,1.6,20.4,12.7,5.1,1.4,0.7,10.6,37.5,0.3,249.6,269.2,27.6
7/10/04,1,11,Oa,5.08,43.3,99.8,6,3.3,44.4,Y,3.5,24.3,8.9,7.1,5.1,0.7,8.7,27.7,0.9,343.2,385.1,58.1
7/10/04,1,12,Bh,4.46,-15.8,115.8,7.9,7.5,21.6,Y,5.3,21.1,9.6,7.5,5.5,0.3,3,18.1,16.3,254.2,357.8,67
7/10/04,1,12,Oa,4.19,-47,141,7.3,9.8,42.3,Y,4.1,10.6,3,4.3,10.3,1,5.6,18.9,12.4,240,1262.2,103
7/10/04,1,13,Bhs1,4.12,-66.8,216.3,22,3.5,34.2,Y,9.2,32.1,13.4,10.5,3.9,1.5,6.7,47.6,26.2,322.6,1247.6,90.6
7/10/04,1,13,Bhs3,4.21,-51.5,178.2,23.7,3.7,27.7,Y,7.9,32.6,14.6,10.9,1.3,1.2,6.3,40.1,29.2,337.2,1211.5,77.3
7/10/04,1,13,Oe,4.66,28,235.2,17.5,4.1,71.4,Y,9.6,25.1,8.3,7.8,9.2,0.7,8.5,36.8,34.6,250.8,1249.2,120.7
7/10/04,1,1,Bs,4.81,-1.8,50.4,18.3,0.6,8.1,Y,1,21.6,15.4,1.1,0.7,0.4,13.6,37.6,1,109.6,181.1,11
7/10/04,1,1,Oa,4.86,2.8,42.1,16.3,0.8,15,Y,1.2,19.1,10.7,3.2,3.1,0.4,12.9,36.1,2.3,112.8,405,20.1
7/10/04,1,2,Bs,4.09,-70.4,214.2,13.1,3.7,37.9,Y,8.1,25.3,8.8,8.3,7.3,0.5,6.5,31.6,4.4,170,3619.6,87.3
7/10/04,1,2,Oa,3.86,-144.6,219.2,16,7.6,28.6,Y,9,26.5,8.6,9.9,10.5,0.8,13.6,33.3,1.9,149.6,4244.3,88.9
7/10/04,1,3,Bh,4.59,-13.5,70.8,10,3.6,14.2,Y,2.7,24.1,15.6,4.6,14.3,0.3,8.7,40.8,26.8,106.8,485.6,50.2
7/10/04,1,3,Bs,4.74,-2.9,189.9,29.2,2.1,16.3,Y,5.3,29.9,20.2,2.5,2.3,0.6,11.3,54.2,36.5,202.1,300.7,43.7
7/10/04,1,3,Oa,4.7,-4.1,181.9,26.1,9.5,17.8,Y,5.3,26.1,16.4,3.7,3,0.6,12.1,52.7,26.3,159.3,450.4,41
7/10/04,1,4,Bh,4.35,-35.4,78.8,11,2.1,12.3,Y,3.6,33.4,15.2,9.5,2,0.3,6.4,21.5,23.9,199.2,1128.8,53.3
7/10/04,1,4,Bs,4.6,-4,117,15,2.3,11.8,Y,3.9,40.7,19.5,12,3.9,0.4,6.5,23.7,10.2,108.8,1113.2,36.4
7/10/04,1,4,Oa,4.19,-47.7,119.2,6,17.6,43.3,Y,15.7,14.1,4.1,6.4,6.9,0.3,6.4,29.8,8.1,217.4,3483.3,87.1
7/10/04,1,5,Bh,4.64,-3.8,108.7,37.3,1.3,17.1,Y,6.4,22.7,11.9,7,1.2,1.5,15.2,42,1.4,284.5,819.1,23.3
7/10/04,1,5,Bs,4.84,38.1,89.1,37.2,3.4,13,Y,7.1,18.1,9.7,3.8,3.8,1.5,15.5,44.4,1.3,283.6,457.7,24
7/10/04,1,5,Oa,4.61,-7.6,62.9,7.3,12.9,19.4,Y,3.3,14.8,5.9,5,3.1,0.2,9.8,22,11.5,172.8,988.5,39.1
7/10/04,1,6,Bh,4.68,-4.3,154.6,29.8,1,11,Y,4.7,22.1,12.8,5.2,0.5,1.8,11.3,38.7,1.3,203.6,546,17.5
7/10/04,1,6,Bs,4.89,2.9,147.2,29.7,0.8,11.2,Y,5,20.6,13.4,1.7,0.2,2.1,13.2,44.6,0.8,266.9,253.2,13.3
7/10/04,1,6,Oa,4.64,9.8,155.8,5.8,14.2,40.2,Y,6.3,17.4,5.9,6.3,15,0.4,6.9,28,6.3,222.9,1962.7,72.6
7/10/04,1,7,Bh,4.99,9.7,93.4,50.9,0.6,12.9,Y,7.5,13.9,7.7,1.9,0.6,2.7,21.6,41.9,0.3,314,290.8,9.5
7/10/04,1,7,Oa,4.89,8.3,120.1,43.9,0.3,15.1,Y,7.2,15.4,8.6,3.9,0.5,2.6,20.6,39.8,1,332.5,490,16.9
7/10/04,1,8,Bhs,4.8,-4.5,145.3,28.4,0.7,12.2,Y,5.8,18.6,12.1,1.6,2.3,1.3,13.8,50.4,1.6,158,315.8,12.5
7/10/04,1,8,Bs2,4.96,0.5,134.4,30,0.8,15.6,Y,7,11.9,7.1,0.9,0.7,1.2,15.5,50,1.1,142.2,202.8,9
7/10/04,1,8,Oa,4.05,-90.4,153.2,11.3,7.2,14.7,Y,2.9,13.8,4.4,5.7,5.7,0.2,3,21.9,11.6,166.1,2370.3,76.8
7/10/04,1,9,Bhs,5.01,7.9,96.6,51.7,0.4,12.6,Y,7.8,14.2,7.3,1.7,1,2.7,20.8,43.7,0.2,-999.99,-999.99,10.5
7/10/04,1,9,Bs2,4.72,-999.99,120.4,24.9,5.7,8.3,Y,4.2,18.4,7,1.4,3.6,0.9,7.5,27.3,20.6,271.9,348.3,37.2
7/10/04,1,9,Oae,4.34,-22.8,156.1,2.8,2.6,39.5,Y,4.8,6.8,1.9,3,11.8,0.5,3.4,17.7,9.9,160.3,2643.3,103.1
8/18/04,1,10,Oa,3.94,-116.1,245.8,7.8,35.3,97.7,Y,38,12,2.7,3.3,11.1,2.8,2.4,13.7,4.9,467.9,9671.7,179.8
8/18/04,1,11,Bhs1,4.75,3.9,61.3,14.7,0.3,15.3,Y,1.4,21.4,14.2,3.2,0.8,0.6,10.3,46.6,1.4,865.9,258.6,11
8/18/04,1,11,Bhs3,4.65,-7.2,39,12.3,0.2,14.2,Y,0.9,17.6,13.1,3.2,1.7,0.6,11.8,44.1,0.7,612,262.7,14.8
8/18/04,1,11,Oa,4.8,3.6,73.4,11.9,2,30.5,Y,2.1,17.5,9.5,6.6,1.2,0.7,8.9,43.7,0.4,826.1,766.6,21.3
8/18/04,1,12,Bh,4.43,-17.1,122.2,8.1,11.4,31.9,Y,5.5,18.1,8.7,7.8,3.5,0.6,9.2,25.8,15.5,366.4,1711.7,60.5
8/18/04,1,12,Oa,4.11,-68.8,188.9,6,5.2,48.4,Y,4,11.9,4.2,6.2,9.8,0.1,8.8,21.2,14.2,333.2,3556.4,108
8/18/04,1,13,Bhs1,4.1,-54.1,125.6,22,2.8,23.5,Y,6.1,28.4,13.4,11.1,4.5,1.3,4.5,40.6,10.9,750.8,2157.6,50.1
8/18/04,1,13,Bhs3,4.29,-34.3,159.8,19,1.5,23,Y,6.2,36.5,19.1,14.7,1.4,0.7,4.4,43.4,2.6,631.5,1886.6,39.4
8/18/04,1,13,Oe,4.57,10.4,166.2,18.7,5.1,53.5,Y,7.3,23,9.5,8.7,6.3,0.9,7.7,39.4,26.1,774,2375.1,82.7
8/18/04,1,1,Bs,4.97,-999.99,39.4,6.4,2.9,30,Y,1.2,20,16.9,1.3,16.8,0.7,18.3,38.7,14.1,-999.99,-999.99,21.8
8/18/04,1,1,Oa,4.83,5.5,104.4,14.9,4.2,21.3,Y,1.3,16.8,9.7,5.5,1.4,0.6,12.2,35.5,9.7,285.5,400.2,33.4
8/18/04,1,2,Bs,3.81,-95.7,227.9,9.6,4.5,57.7,Y,7.9,23,7.2,7.1,2.7,2.2,7.1,29.2,4.3,350.9,4830.3,124.2
8/18/04,1,2,Oa,3.77,-193.1,178.3,12.3,5.3,31.9,Y,6.8,26,9.5,10.6,16.6,2.6,10,37.5,2.1,408.3,4679.4,115.3
8/18/04,1,3,Bh,4.57,-17.3,124.8,17.2,2.9,14.1,Y,3.4,25.8,18,4.8,1.1,0.6,8.4,45.6,38.4,368.1,337.9,53
8/18/04,1,3,Bs,3.72,-4.5,181.5,30.3,2.7,16.1,Y,4.9,26.7,19.8,2.7,15.8,0.9,11,53.9,44.3,403.1,204.7,51.2
8/18/04,1,3,Oa,4.75,-11.4,182.1,26.8,5.3,17.8,Y,5,24,15.9,3.4,10.7,0.9,10.3,54.4,36.1,404.7,291.9,49.8
8/18/04,1,4,Bh,4.01,-41.2,105.3,8.5,3,17,Y,4.2,31.9,16.2,11.9,3.2,0.2,6.3,21.9,27.8,402.9,1205.6,63.5
8/18/04,1,4,Bs,4.68,-999.99,112.1,11.9,7.3,15.3,Y,4.3,32,17,12.1,2.1,0.5,10.9,23.5,1.3,288.3,-999.99,28.8
8/18/04,1,4,Oa,4.1,-48.7,124.4,-0.4,22.4,42.8,Y,14.3,12.7,4.7,7.1,16,0.1,6.3,30.9,18.7,416.5,2997.8,107.1
8/18/04,1,5,Bh,4.6,-7.8,96,0,3.1,18.7,Y,5.6,19.4,11.3,8,2.6,2.5,14.8,43.4,3.1,484.2,723.3,27.6
8/18/04,1,5,Bs,4.77,-3,63,30.9,1.2,12.6,Y,5.4,14.1,9.3,3.4,1.5,1.5,15.9,50.4,2.1,421.1,282.4,14
8/18/04,1,5,Oa,4.62,-8.3,75.2,21.6,7.6,18.4,Y,4.5,13.1,7.1,5.7,3.9,1.1,12,32.3,9.7,433.4,596.8,32.1
8/18/04,1,6,Bh,3.95,1.7,144.8,32,1,9.7,Y,4.6,17.9,11.3,2.6,2.6,1.8,14.9,46.8,0.2,348.1,206.7,10.3
8/18/04,1,6,Bs,4.85,22.4,143.6,36.3,0.7,4.3,Y,4.7,18.4,12.1,1.9,0.8,2.4,14.5,49.5,0.4,420.5,158,6.3
8/18/04,1,6,Oa,4.68,3.9,143.8,30.1,7.1,31.6,Y,9,16.2,8.9,7.6,7,3,14.8,47.4,6.8,396.8,912.9,47
8/18/04,1,7,Bh,5.03,9.3,83.3,49.6,0.4,13.7,Y,6.2,13.3,8.3,2.2,1,2.4,14.4,47.1,-999.99,567.8,194.4,10.5
8/18/04,1,7,Bs,5.07,10.6,88.2,45.8,0.5,11.4,Y,6.7,12,7.2,1.9,1.1,2.5,13.8,48,0.1,590.5,103.1,7.2
8/18/04,1,7,Oa,4.91,5.9,99.5,47.2,0.4,10,Y,4.7,13.3,8.1,3.4,1.1,2.4,14,45.7,2.3,592.3,195.5,15.3
8/18/04,1,8,Bhs,3.65,-3.5,148.3,27.6,0.8,24.2,Y,4.1,17.6,12,2.4,3.7,1.2,11.6,49.9,1.3,219.6,171.5,13.2
8/18/04,1,8,Bs2,4.92,-999.99,129.4,30.4,0.5,11,Y,5.1,12.4,7.8,1.3,0.5,1.6,13.6,48.6,1.8,241,62.1,8.9
8/18/04,1,8,Oa,4.29,-34.5,182.5,9.8,10.7,12.1,Y,6,14.3,5.5,7.2,64.2,0.5,6.5,22,25.7,320.3,2267.3,143.4
8/18/04,1,9,Oae,4.26,-42.5,178.2,2.5,8.2,14,Y,5.8,6.9,2.3,4.5,12.7,0.1,5.2,18.4,13.2,306.2,3339,125.3
9/21/04,1,10,Bh,4.56,-8.8,143.2,27.2,1.8,9.3,Y,2.7,-999.99,20,5.1,2.1,1.4,16.7,50.7,3.8,510.8,392.3,16.6
9/21/04,1,10,Bs,4.77,9.1,69.5,28.2,7.8,10.2,Y,3.5,-999.99,18.2,3.9,2.3,1.3,11.9,49.7,1.9,655.5,272.8,12.7
9/21/04,1,10,Oa,4.13,-44.8,251.1,9.1,23.8,111.6,Y,24.6,-999.99,3.2,3,28.6,0.3,6.5,21.3,11.9,597.9,5107.8,175
9/21/04,1,11,Bhs1,4.19,11,40.1,11.4,0.3,31.4,Y,0.8,-999.99,14.3,3.4,1.4,0.7,12.1,44.8,0.3,1189.7,258,11.6
9/21/04,1,11,Bhs3,4.42,-1.9,136.6,9.3,0,27.4,Y,0.5,-999.99,14.3,3.1,1.6,0.7,14.2,44,0.3,959.5,242.9,10.4
9/21/04,1,11,Oa,4.26,-3.9,163.5,12.3,2.1,40.2,Y,1.4,-999.99,9.9,4.2,3.7,0.8,12.2,45.5,0.4,1157,358.8,16.7
9/21/04,1,12,Bh,3.11,-13.2,99.5,3.5,11.1,40.1,Y,3.7,-999.99,5.8,4.8,6.6,0.4,5.2,20,17.8,510.4,980.9,38.1
9/21/04,1,12,Bs,4.8,2.5,190.5,18.4,1,22.4,Y,6.2,-999.99,12.2,1.7,1.4,1,6.7,53.5,1.9,478.1,172.8,10
9/21/04,1,12,Oa,4.24,-40.5,132.4,2.5,5.6,55.6,Y,2.2,-999.99,2.3,2.3,13.7,0.3,9.5,12.7,13.6,448.3,2155.8,64.4
9/21/04,1,13,Bhs1,4.16,-57,196.8,22,3.6,54,Y,6.8,-999.99,15.4,12.4,3,1,5.7,41.8,9,702.6,2512.7,39.5
9/21/04,1,13,Bhs3,4.32,-24.9,239.8,17.3,0.7,44.7,Y,6.2,-999.99,18.3,13.5,2.2,0.7,4.6,44.2,0.9,777.7,1744.7,26.7
9/21/04,1,13,Oe,4.3,3.3,129.6,17.6,7.3,86.3,Y,6.6,-999.99,10.5,8.9,5.5,0.9,6.5,37.4,27.3,797.2,2378.9,62.8
9/21/04,1,1,Bs,4.79,-4.6,100.4,10.5,0.1,11,Y,1.1,-999.99,12.3,1.1,1.7,0.8,9.3,37.8,3.1,340.1,122.8,10.3
9/21/04,1,1,Oa,4.97,15,185.3,12.6,11.4,50.4,Y,3.3,-999.99,5.2,4.1,4.6,1,8.7,32.1,15.5,378.3,497.7,209.1
9/21/04,1,2,Bs,4.13,-62.9,212.2,6.6,4.7,72.1,Y,4.2,-999.99,7.6,6.5,6.7,1,6.1,28,15.7,519.7,5751.7,70.3
9/21/04,1,2,Oa,3.77,-263.8,462,13.4,1.1,61.1,Y,5.5,-999.99,13.5,11.7,14.5,1.5,3.4,25.3,1,569.8,6025.3,95.6
9/21/04,1,3,Bh,4.68,-0.9,233.8,21.3,1.5,25.8,Y,2.5,-999.99,17.4,3.4,10.5,0.8,7.9,56.3,28.1,666.5,273.7,39.3
9/21/04,1,3,Bs,4.76,2.8,235.9,24.3,1.4,29.6,Y,2.3,-999.99,16.7,3.2,2.1,0.8,8.7,58.6,11.5,658.6,261.1,17.9
9/21/04,1,3,Oa,4.67,0.2,243.6,21.9,5.9,37.8,Y,3.6,-999.99,13.5,5,5.8,0.8,8.6,56.5,18.4,652.1,416.8,29.6
9/21/04,1,4,Bh,4.32,-40.4,184.8,11,2.7,23.6,Y,2.4,-999.99,15.2,10.5,2.9,0.5,4.6,23.9,26.9,510.6,1166.5,63.9
9/21/04,1,4,Bs,4.61,0.9,174.8,10.4,3.4,24.5,Y,2.8,-999.99,18.8,12.8,1.8,0.5,5.4,23.6,8.2,521.4,1066.7,27.5
9/21/04,1,4,Oa,4.27,-38,205.7,3.2,10.2,48.9,Y,5.3,-999.99,4.7,4.4,18.8,0.2,5.7,16.2,11.5,600.4,2413.7,82.3
9/21/04,1,5,Bh,4.54,-6.7,189.2,27.4,4.4,43.8,Y,4.7,-999.99,11.2,8.7,6.6,2.1,12.9,37.2,3.8,520.4,1248.3,30.6
9/21/04,1,5,Bs,4.58,-6.5,139.9,34.4,0.3,26.9,Y,5,-999.99,10.6,4.7,2.3,1.6,10.9,47.4,3.9,565.3,461.2,19.4
9/21/04,1,5,Oa,4.47,-21.3,143.1,9.5,8.2,30.9,Y,2.3,-999.99,5.6,4.6,2.4,1.1,8.7,23.8,18.2,473.1,781.9,26.9
9/21/04,1,6,Bh,4.85,-3.4,224.6,36.8,0.2,25.1,Y,5.2,-999.99,10.3,2.1,1.6,2.1,14.9,48.9,1.8,412.4,190.3,11.2
9/21/04,1,6,Bs,4.89,4.5,223.2,34.6,0.3,20.6,Y,5.3,-999.99,10.7,1.9,1.4,2.2,14.2,49.1,1.9,420,172,10.7
9/21/04,1,6,Oa,4.68,-61.6,225.3,28.6,2.9,56.9,Y,6.8,-999.99,8.4,6.5,7.9,3.1,14,43.9,5.4,490.3,951,36.5
9/21/04,1,7,Bh,4.98,15.1,162.4,49.1,0.4,24.2,Y,8.1,-999.99,6.4,2.2,1.9,2.9,12.5,47.9,0.5,682.1,223.5,11
9/21/04,1,7,Bs,5,15.4,167.5,49,0.5,25.4,Y,8.1,-999.99,5.6,1.9,1.4,3,11.1,48.3,0.5,756.3,207.3,12.9
9/21/04,1,7,Oa,4.8,8.9,204.2,47.6,0.4,32,Y,7.5,-999.99,8.2,4.6,2.4,2.7,13.7,45.1,3,703.1,518.6,19.9
9/21/04,1,8,Bhs,4.81,-3.3,217.7,26.5,0.4,21.3,Y,4.4,-999.99,9.6,2,2.9,1.3,9.2,49.6,2.8,344.7,204.9,15.9
9/21/04,1,8,Bs2,4.91,0.2,224.6,29.4,1,27.9,Y,5.9,-999.99,6.4,1.2,3.1,1.5,10,51,0.9,348.3,140.9,11
9/21/04,1,8,Oa,4.02,-67.9,209.5,3.9,8.6,24.3,Y,2.7,-999.99,4.4,4.1,17.1,0.2,4.1,17.6,17.6,380.8,1697.5,66.3
9/21/04,1,9,Bhs,4.23,-56.5,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,8.5,5.5,15.8,0.2,2.8,16.8,46.7,306.3,799.7,-999.99
9/21/04,1,9,Bs2,4.84,-2.2,193.8,11.5,3.6,14.2,Y,2.5,-999.99,6,2,4.8,0.8,3.1,26.3,8,316.6,240.5,21.4
