Date,WS,Site,Elev,pH,ANC,H4SiO4,Na+,K+,Ca2+,CaFLAG,Mg2+,Alt,Alm,Alo,NH4+,F-,Cl-,SO4=,NO3-,DIC,DOC,TN
2006-06-15,6,LH,Oa,4.68,-13.67,88.70,39.40,1.30,8.74,Y,3.70,17.30,9.70,2.10,0.50,1.40,25.90,30.80,2.90,204.50,263.40,10.60
2006-06-15,6,LH,Bh,4.81,-3.46,87.90,41.00,3.90,8.12,Y,3.50,18.50,10.30,3.60,-0.30,1.40,11.80,30.50,0.40,296.90,298.00,8.30
2006-06-15,6,LH,Bs,4.98,2.77,90.60,44.30,1.40,10.37,Y,3.80,18.50,9.30,1.40,1.40,1.80,12.20,32.00,0.10,304.90,205.10,24.40
2006-07-09,6,SFB,Oa,4.14,-5.85,43.70,20.40,15.80,8.87,Y,5.70,28.60,11.00,7.80,3.00,0.50,10.50,26.90,13.90,212.40,1819.00,40.10
2006-07-09,6,SFB,Bh,4.17,-45.46,52.20,21.00,6.20,6.12,Y,5.00,49.10,18.30,13.50,9.70,0.20,7.90,20.80,4.20,145.30,1591.20,35.90
2006-07-09,6,SFB,Bs,4.56,-1.36,83.30,27.50,5.30,8.87,Y,6.50,32.40,17.30,6.90,0.90,0.30,11.20,39.40,0.40,225.70,623.00,19.60
2006-07-09,6,HH,Oa,4.50,-9.14,33.80,24.80,11.30,2.40,Y,2.10,25.90,14.30,5.70,3.20,0.50,14.80,28.60,6.10,203.30,627.70,21.00
2006-07-09,6,HH,Bh,4.23,-29.82,50.60,122.30,38.30,6.62,Y,2.90,22.90,14.70,10.50,16.00,0.30,-999.99,19.80,-999.99,371.10,1668.30,46.00
2006-07-09,6,HH,Bs,4.69,-1.23,45.80,26.20,1.60,1.30,Y,1.70,28.10,16.20,3.50,0.50,0.40,11.70,32.70,2.10,191.90,359.30,10.00
2006-07-09,6,LH,Oa,4.44,-17.56,107.50,33.20,11.70,10.74,Y,5.40,38.10,15.60,9.90,0.90,1.00,15.20,30.50,16.00,188.90,1104.30,40.20
2006-07-09,6,LH,Bh,4.66,-4.34,104.00,39.70,10.40,11.37,Y,5.10,69.80,13.00,6.40,2.00,1.10,18.90,25.40,77.50,194.00,747.30,45.80
2006-07-09,6,LH,Bs,5.10,4.90,82.20,47.00,1.70,8.37,Y,3.20,21.70,7.50,2.00,0.20,2.00,15.30,36.20,1.30,142.80,236.20,7.20
2006-08-10,6,SFB,Oa,4.13,-66.20,32.80,13.40,25.80,9.74,Y,5.30,21.80,8.80,6.10,9.20,0.60,13.70,31.90,4.90,446.20,1650.70,43.60
2006-08-10,6,SFB,Bh,4.19,-54.09,61.10,18.70,4.60,4.30,Y,4.30,38.50,16.30,11.40,1.00,0.40,8.20,19.40,4.10,350.60,1664.20,30.70
2006-08-10,6,SFB,Bs,4.56,-15.07,86.70,27.20,4.30,8.49,Y,6.50,34.10,17.80,7.50,0.90,0.60,10.10,33.70,1.90,402.30,755.50,17.40
2006-08-10,6,HH,Oa,4.41,-32.73,31.60,20.50,13.80,3.30,Y,2.70,21.50,11.70,3.70,2.80,0.50,11.20,27.10,12.00,475.10,740.80,40.40
2006-08-10,6,HH,Bh,4.07,-77.26,48.10,17.50,19.70,1.40,Y,1.40,32.30,12.50,9.10,2.70,0.40,5.80,14.30,0.20,408.40,2272.30,56.00
2006-08-10,6,HH,Bs,4.63,-8.57,37.60,26.90,1.20,1.60,Y,1.40,27.50,16.00,3.00,0.50,0.60,9.60,28.20,1.50,441.40,422.40,12.20
2006-08-10,6,LH,Oa,4.37,-30.31,93.20,18.30,21.60,11.99,Y,6.20,29.70,11.20,7.00,1.30,0.80,8.50,20.10,26.20,238.50,1184.90,51.70
2006-08-10,6,LH,Bh,4.59,-6.21,90.10,30.70,6.40,10.87,Y,5.60,24.00,11.30,5.70,2.70,1.20,17.60,23.80,7.10,297.60,819.50,28.40
2006-08-10,6,LH,Bs,4.62,8.43,80.90,46.00,1.50,9.24,Y,3.80,16.50,8.70,1.20,1.20,1.90,13.20,32.80,1.00,284.60,271.00,8.90
2006-09-08,6,SFB,Oa,4.04,-42.34,15.20,12.10,40.90,18.49,Y,10.40,15.10,7.20,5.50,1.50,0.90,20.50,40.20,99.30,-999.99,1973.10,-999.99
2006-09-08,6,SFB,Bh,4.21,-42.02,37.40,16.40,6.10,5.75,Y,3.30,30.00,14.70,11.70,9.50,0.40,9.30,13.00,0.50,-999.99,1837.40,-999.99
2006-09-08,6,SFB,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2006-09-08,6,HH,Oa,4.03,-75.10,40.60,28.40,127.20,15.11,Y,7.50,13.20,6.10,4.50,1.60,0.90,73.70,42.70,65.30,-999.99,1500.60,-999.99
2006-09-08,6,HH,Bh,-999.99,-999.99,58.70,31.50,41.90,4.10,Y,3.70,35.30,14.80,12.60,-999.99,0.60,27.30,23.30,5.90,-999.99,-999.99,-999.99
2006-09-08,6,HH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2006-09-08,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2006-09-08,6,LH,Bh,4.03,-91.70,85.80,9.00,37.90,7.87,Y,13.70,70.40,15.00,6.20,1.30,0.70,11.40,34.00,95.80,-999.99,-999.99,-999.99
2006-09-08,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2006-10-18,6,SFB,Oa,3.84,-139.39,79.90,16.10,4.90,13.86,Y,9.20,29.10,11.50,9.50,13.00,0.60,31.90,29.80,13.80,104.30,2886.10,60.80
2006-10-18,6,SFB,Bh,4.12,-66.08,152.60,32.70,5.20,10.12,Y,8.10,41.00,19.40,12.10,3.10,0.40,30.00,40.20,9.00,69.50,1645.90,23.40
2006-10-18,6,SFB,Bs,4.23,-41.19,87.60,26.30,13.30,25.23,Y,15.40,68.60,22.10,17.90,1.10,0.50,40.60,34.30,1.60,151.40,2694.50,32.70
2006-10-18,6,HH,Oa,4.29,-32.96,34.90,10.50,68.00,15.24,Y,8.70,36.90,18.60,10.80,4.30,0.40,61.50,28.80,15.60,57.00,1539.70,50.60
2006-10-18,6,HH,Bh,4.34,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,16.60,8.00,9.50,0.50,42.10,28.90,14.10,-999.99,-999.99,-999.99
2006-10-18,6,HH,Bs,4.50,-11.90,143.80,30.80,9.20,10.87,Y,8.00,36.00,18.60,9.40,-0.10,0.40,19.80,34.50,0.30,81.90,887.50,13.10
2006-10-18,6,LH,Oa,4.22,-93.15,135.90,14.70,32.10,26.73,Y,12.50,29.60,12.20,9.40,9.50,0.50,27.00,32.00,22.40,75.00,2452.70,71.70
2006-10-18,6,LH,Bh,4.41,-43.93,112.20,23.20,15.70,12.99,Y,5.80,31.50,13.30,7.80,11.00,0.70,13.60,22.90,29.00,60.10,898.10,56.90
2006-10-18,6,LH,Bs,4.82,-2.20,80.00,41.80,1.20,9.87,Y,3.60,14.50,7.90,1.80,8.00,1.30,20.60,33.20,1.00,53.50,241.40,7.00
2006-11-18,6,SFB,Oa,4.00,-90.74,77.80,20.70,4.60,8.74,Y,6.40,25.60,11.80,9.60,2.80,0.80,18.50,30.20,4.50,159.30,1632.60,-999.99
2006-11-18,6,SFB,Bh,4.09,-62.02,88.50,24.40,3.70,6.37,Y,5.90,38.40,18.50,12.30,1.00,0.50,21.20,30.50,1.40,122.40,1423.30,-999.99
2006-11-18,6,SFB,Bs,4.35,-21.94,104.00,28.00,3.60,9.99,Y,7.00,39.10,19.80,11.40,0.80,0.60,16.80,34.70,0.70,147.40,959.10,-999.99
2006-11-18,6,HH,Oa,4.18,-56.82,47.00,18.40,20.20,13.49,Y,3.70,24.70,11.60,9.20,12.90,0.60,19.70,27.80,26.50,127.10,1306.60,-999.99
2006-11-18,6,HH,Bh,4.12,-55.89,64.10,21.80,23.00,3.00,Y,3.20,38.70,17.30,13.20,19.00,0.60,13.20,29.90,9.10,193.90,1905.50,-999.99
2006-11-18,6,HH,Bs,4.52,-13.36,44.70,22.50,3.00,1.60,Y,1.70,28.40,18.30,4.60,1.00,0.60,14.00,27.40,19.70,123.30,460.90,-999.99
2006-11-18,6,LH,Oa,4.47,-18.23,75.70,25.40,10.30,13.36,Y,5.70,17.20,9.20,6.00,2.90,1.10,14.10,26.80,14.80,109.30,665.80,-999.99
2006-11-18,6,LH,Bh,4.67,-5.67,82.60,40.90,1.00,8.62,Y,3.70,16.30,9.80,3.60,0.60,1.50,17.10,31.80,2.90,96.50,383.80,-999.99
2006-11-18,6,LH,Bs,4.92,7.72,83.60,46.10,0.80,7.74,Y,3.60,17.80,11.00,2.60,0.50,1.70,16.10,33.80,0.90,89.80,257.10,-999.99
2006-12-20,6,SFB,Oa,4.45,-18.21,77.60,25.00,3.50,6.99,Y,5.10,22.70,15.10,7.40,1.00,0.30,10.60,31.90,0.00,94.70,735.80,14.10
2006-12-20,6,SFB,Bh,4.38,-25.90,79.40,25.80,6.40,7.37,Y,5.70,37.80,15.30,13.40,1.10,0.40,10.20,24.80,0.80,93.50,1485.30,26.20
2006-12-20,6,SFB,Bs,4.50,-7.54,54.80,18.20,4.10,5.75,Y,4.80,32.40,20.20,12.50,0.50,0.40,11.30,30.50,0.60,145.20,972.00,26.90
2006-12-20,6,HH,Oa,4.30,-42.77,65.30,22.00,4.00,7.37,Y,2.40,25.80,15.40,7.40,2.40,0.40,12.10,28.40,37.70,74.60,746.00,66.00
2006-12-20,6,HH,Bh,4.43,-21.92,50.90,25.00,6.00,1.40,Y,1.00,27.80,16.20,8.80,8.50,0.50,12.60,30.50,1.20,87.50,996.70,39.10
2006-12-20,6,HH,Bs,4.74,-0.24,37.70,25.40,0.30,0.80,Y,0.50,27.30,18.60,3.00,-0.10,0.40,13.10,30.90,-999.99,93.80,213.80,8.00
2006-12-20,6,LH,Oa,4.54,-15.11,84.20,31.10,7.30,8.49,Y,5.00,18.50,10.00,6.40,4.10,1.20,10.90,31.90,6.80,62.80,595.50,35.60
2006-12-20,6,LH,Bh,4.80,1.64,86.20,35.60,0.80,8.74,Y,3.80,18.10,11.10,4.20,0.40,1.40,10.50,33.60,0.70,49.90,400.30,16.60
2006-12-20,6,LH,Bs,5.01,6.99,84.00,40.70,0.70,7.62,Y,3.70,15.20,9.50,2.10,-0.10,1.70,10.40,33.50,0.10,56.40,227.10,6.50
2007-01-27,6,SFB,Oa,4.09,-74.83,63.60,20.60,3.40,7.12,Y,5.50,27.60,13.70,8.60,2.90,0.50,9.30,30.50,8.00,162.50,1378.50,35.60
2007-01-27,6,SFB,Bh,4.10,-55.83,53.40,15.80,4.10,4.10,Y,4.40,32.20,15.70,11.30,0.60,0.30,7.00,23.90,2.50,99.40,1379.70,28.40
2007-01-27,6,SFB,Bs,4.44,-7.61,97.20,25.70,4.80,7.62,Y,5.80,32.50,18.90,6.60,0.20,0.20,9.30,36.60,2.60,183.90,629.00,13.70
2007-01-27,6,HH,Oa,4.27,-24.42,65.20,21.70,4.40,5.62,Y,3.70,22.50,15.00,2.10,1.80,0.50,14.20,26.80,42.70,66.90,-999.99,46.80
2007-01-27,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-01-27,6,HH,Bs,4.39,-999.99,63.00,22.40,2.40,3.80,Y,3.90,25.40,17.60,2.50,0.70,0.50,11.30,26.10,42.80,-999.99,-999.99,52.50
2007-01-27,6,LH,Oa,4.35,-30.82,101.80,28.10,6.90,12.49,Y,4.60,18.80,10.30,4.20,0.60,1.50,12.90,32.20,11.20,93.30,626.90,35.20
2007-01-27,6,LH,Bh,4.82,-999.99,82.20,31.90,1.30,6.99,Y,2.30,17.30,9.40,1.30,0.30,1.40,11.30,30.70,2.00,-999.99,433.30,7.90
2007-01-27,6,LH,Bs,4.79,4.68,87.90,32.40,0.70,6.87,Y,2.00,19.30,12.00,1.20,0.30,1.60,10.50,30.50,-999.99,28.00,243.70,0.90
2007-02-25,6,SFB,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-02-25,6,SFB,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-02-25,6,SFB,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-02-25,6,HH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-02-25,6,HH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-02-25,6,HH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-02-25,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-02-25,6,LH,Bh,4.80,-6.33,70.10,38.60,0.30,4.30,Y,3.50,18.50,11.30,2.00,0.10,1.30,8.40,35.50,1.20,29.00,223.30,7.50
2007-02-25,6,LH,Bs,4.93,-35.86,51.30,34.00,1.30,5.87,Y,3.60,16.70,10.90,1.60,0.10,1.30,10.80,32.40,2.10,74.50,176.40,6.80
2007-03-25,6,SFB,Oa,4.36,-81.32,71.90,26.50,2.50,9.49,Y,6.40,22.20,13.50,6.10,2.20,0.50,11.30,33.70,33.70,-999.99,553.40,53.40
2007-03-25,6,SFB,Bh,4.23,-42.80,81.90,20.60,6.90,7.49,Y,5.30,28.90,15.30,7.30,2.50,0.80,7.90,31.20,12.10,-999.99,-999.99,31.20
2007-03-25,6,SFB,Bs,4.56,-12.05,95.10,28.80,3.90,11.12,Y,8.40,24.10,15.80,3.30,0.40,0.60,9.50,31.30,38.50,-999.99,466.00,39.80
2007-03-25,6,HH,Oa,4.24,-48.79,58.70,22.00,16.70,11.99,Y,1.50,25.90,18.40,4.10,5.00,0.70,13.70,28.60,85.00,-999.99,525.00,95.70
2007-03-25,6,HH,Bh,4.47,-19.54,59.80,23.90,15.00,1.50,Y,1.30,36.40,16.80,3.90,11.50,0.70,18.40,30.00,40.10,-999.99,520.60,61.30
2007-03-25,6,HH,Bs,4.63,-12.18,43.10,25.60,0.80,0.90,Y,0.60,28.50,18.10,2.20,0.90,0.60,12.00,30.20,26.90,-999.99,280.90,32.50
2007-03-25,6,LH,Oa,4.52,-23.87,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,9.10,1.70,2.40,1.40,11.00,32.70,17.00,-999.99,372.00,27.90
2007-03-25,6,LH,Bh,4.76,-7.69,76.90,29.90,1.40,7.49,Y,2.10,16.50,8.50,0.80,0.50,1.50,10.50,34.40,4.10,-999.99,233.60,13.10
2007-03-25,6,LH,Bs,4.93,1.14,85.30,34.30,0.50,8.62,Y,3.50,15.10,9.10,0.70,0.60,1.60,11.10,33.20,5.30,-999.99,214.30,12.80
2007-04-29,6,SFB,Oa,4.19,-63.59,67.30,22.30,5.50,7.37,Y,6.70,22.80,12.80,6.50,0.90,-999.99,-999.99,-999.99,-999.99,80.70,907.10,26.50
2007-04-29,6,SFB,Bh,4.30,-37.81,62.30,19.60,3.90,5.87,Y,5.00,26.10,14.20,7.10,1.60,-999.99,-999.99,-999.99,-999.99,126.30,884.40,18.40
2007-04-29,6,SFB,Bs,4.52,-13.18,86.70,25.30,3.70,7.49,Y,6.20,33.20,18.90,6.40,0.50,-999.99,-999.99,-999.99,-999.99,135.90,632.70,15.10
2007-04-29,6,HH,Oa,4.14,-64.18,40.70,16.10,28.20,3.00,Y,2.40,20.80,12.30,5.10,2.10,-999.99,-999.99,-999.99,-999.99,78.00,760.10,63.80
2007-04-29,6,HH,Bh,4.30,-44.11,58.70,20.90,23.10,2.50,Y,2.90,24.50,15.90,3.20,3.70,-999.99,-999.99,-999.99,-999.99,65.40,434.70,62.10
2007-04-29,6,HH,Bs,4.62,-11.27,51.80,23.10,3.40,1.70,Y,2.00,25.40,16.20,2.40,1.00,-999.99,-999.99,-999.99,-999.99,109.60,338.60,16.40
2007-04-29,6,LH,Oa,4.45,-36.06,68.60,22.70,15.60,14.86,Y,6.80,15.60,9.50,3.00,2.90,-999.99,-999.99,-999.99,-999.99,63.80,432.50,70.80
2007-04-29,6,LH,Bh,4.70,-7.68,93.30,32.10,1.10,10.62,Y,5.00,19.70,10.60,2.80,1.00,-999.99,-999.99,-999.99,-999.99,54.30,358.80,6.70
2007-04-29,6,LH,Bs,5.00,18.62,82.10,38.00,0.70,7.24,Y,4.00,14.40,8.00,1.50,0.70,-999.99,-999.99,-999.99,-999.99,55.80,220.50,6.30
2007-05-31,6,SFB,Oa,-999.99,-999.99,34.00,14.30,5.10,6.37,Y,4.80,23.60,12.60,5.00,1.00,0.60,240.70,25.30,2.50,173.60,1152.80,27.20
2007-05-31,6,SFB,Bh,-999.99,-999.99,25.60,10.90,2.40,2.70,Y,3.00,24.60,14.70,5.20,0.80,0.40,457.00,17.50,0.70,137.20,959.40,18.30
2007-05-31,6,SFB,Bs,-999.99,-999.99,54.80,20.00,3.20,7.12,Y,5.20,28.90,15.50,6.50,1.00,0.60,10.30,32.00,0.20,198.50,722.80,12.20
2007-05-31,6,HH,Oa,-999.99,-999.99,34.70,11.10,76.50,10.99,Y,7.40,18.30,9.90,5.80,27.20,0.80,357.70,46.80,215.60,161.00,1421.60,278.10
2007-05-31,6,HH,Bh,-999.99,-999.99,45.60,14.40,28.40,3.60,Y,4.40,21.40,14.40,1.80,4.90,0.70,21.60,32.40,96.40,43.30,295.00,104.00
2007-05-31,6,HH,Bs,-999.99,-999.99,51.60,20.20,1.80,1.20,Y,2.60,21.20,17.70,2.00,1.70,0.70,700.40,32.10,2.10,171.20,290.60,11.70
2007-05-31,6,LH,Oa,-999.99,-999.99,71.20,18.50,37.00,20.98,Y,8.50,21.00,13.40,4.50,1.00,1.20,268.50,33.50,77.90,69.60,576.50,33.20
2007-05-31,6,LH,Bh,-999.99,-999.99,74.10,30.40,1.40,6.62,Y,2.00,17.50,14.50,1.60,0.60,1.50,573.40,32.00,0.00,51.90,209.30,7.60
2007-05-31,6,LH,Bs,-999.99,-999.99,79.60,38.30,1.10,7.24,Y,3.30,16.80,11.90,1.60,0.30,2.10,341.80,33.70,0.40,79.60,192.20,5.60
2007-06-24,6,SFB,Oa,4.20,-56.97,41.00,16.00,5.50,7.37,Y,5.50,25.30,10.90,6.30,1.20,0.70,9.00,25.90,7.60,328.00,1298.00,33.10
2007-06-24,6,SFB,Bh,4.23,-44.63,76.60,19.10,4.90,6.87,Y,4.40,36.70,14.90,10.40,0.60,0.40,7.00,23.20,0.00,266.40,1291.20,18.90
2007-06-24,6,SFB,Bs,4.45,-11.05,75.30,23.20,4.30,7.74,Y,5.90,35.90,17.90,7.20,0.20,0.70,10.50,35.70,0.30,405.90,712.20,11.40
2007-06-24,6,HH,Oa,4.12,-77.08,40.50,14.20,29.50,8.49,Y,5.50,30.70,15.40,7.80,3.30,0.60,9.20,31.10,49.50,318.60,1031.80,68.80
2007-06-24,6,HH,Bh,4.47,-12.32,62.00,29.50,12.70,1.00,Y,1.10,28.30,14.90,3.90,3.90,0.60,9.40,34.30,4.20,471.30,490.50,15.60
2007-06-24,6,HH,Bs,4.63,-0.47,48.10,26.20,2.40,2.40,Y,2.40,28.40,14.50,2.30,3.10,0.60,9.90,33.00,3.00,429.20,314.50,10.20
2007-06-24,6,LH,Oa,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-06-24,6,LH,Bh,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-06-24,6,LH,Bs,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,Y,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99,-999.99
2007-07-22,6,SFB,Oa,4.14,-75.30,36.20,9.70,3.00,7.24,Y,4.00,22.30,12.00,3.10,1.40,0.40,5.20,22.30,2.90,366.10,1639.30,26.10
2007-07-22,6,SFB,Bh,4.19,-62.54,92.20,19.00,5.70,6.74,Y,4.40,35.70,15.40,10.90,1.40,0.50,8.40,24.70,1.40,273.30,1342.40,30.90
2007-07-22,6,SFB,Bs,4.44,-14.26,83.90,23.30,3.80,8.87,Y,6.20,38.00,18.80,10.10,1.20,1.00,8.90,32.50,0.20,322.40,1405.40,21.00
2007-07-22,6,HH,Oa,4.07,-82.64,41.40,10.60,14.00,3.20,Y,2.30,19.20,8.30,6.20,2.30,0.40,5.50,27.20,9.80,213.30,1474.10,89.80
2007-07-22,6,HH,Bh,4.59,-46.62,45.40,21.00,30.50,4.20,Y,3.30,30.70,14.50,9.20,2.60,0.40,11.50,32.50,4.80,313.60,1614.70,42.20
2007-07-22,6,HH,Bs,4.71,-7.74,38.30,23.30,1.90,2.00,Y,2.20,26.80,16.00,3.70,0.50,0.60,7.50,31.70,8.80,436.50,427.30,9.40
2007-07-22,6,LH,Oa,4.25,-37.15,90.70,14.40,27.80,15.86,Y,7.40,27.50,11.30,8.50,4.60,0.60,6.50,24.30,34.90,247.20,1449.00,75.30
2007-07-22,6,LH,Bh,4.53,-6.44,82.80,30.20,6.90,6.00,Y,2.80,32.60,14.70,7.80,0.90,0.90,13.00,25.70,9.70,311.20,880.10,45.40
2007-07-22,6,LH,Bs,4.85,8.57,91.20,36.30,0.90,9.62,Y,3.10,16.10,7.70,2.20,0.70,1.60,13.50,28.40,0.50,309.00,307.90,7.00
2007-08-22,6,SFB,Oa,5.01,-21.79,19.30,5.70,82.20,15.61,Y,11.00,12.70,5.30,4.20,16.70,0.80,20.20,48.60,0.50,552.00,1702.20,52.50
2007-08-22,6,SFB,Bh,4.16,-57.16,51.30,13.90,13.20,7.12,Y,4.50,23.60,11.10,7.70,3.90,0.50,9.50,33.50,5.70,372.80,1188.00,28.60
2007-08-22,6,SFB,Bs,4.49,-10.65,78.50,23.40,5.50,8.74,Y,6.20,36.90,19.20,8.50,1.20,0.70,12.90,38.30,3.70,333.60,798.40,17.20
2007-08-22,6,HH,Oa,4.29,-37.64,29.90,5.80,46.60,7.62,Y,6.60,15.00,10.60,8.40,13.30,0.60,6.50,39.50,19.70,334.80,1207.60,64.20
2007-08-22,6,HH,Bh,4.14,-55.23,73.30,27.20,53.50,6.74,Y,4.50,49.30,20.30,15.90,9.90,0.70,6.30,30.80,0.90,584.90,2922.90,85.00
2007-08-22,6,HH,Bs,4.79,8.42,33.40,28.60,0.20,1.10,Y,0.70,24.80,15.50,2.60,3.40,0.70,5.70,32.80,0.70,639.30,-999.99,12.10
2007-08-22,6,LH,Oa,4.90,-48.44,65.00,4.00,29.30,23.73,Y,8.80,16.30,7.00,5.60,1.40,0.50,6.60,27.80,48.30,243.60,1185.10,74.30
2007-08-22,6,LH,Bh,6.01,58.79,86.70,17.60,24.70,39.84,Y,9.30,20.90,8.30,6.40,1.00,0.90,6.90,40.20,40.50,722.00,1380.70,490.30
2007-08-22,6,LH,Bs,4.63,-999.99,112.90,31.80,5.70,3.30,Y,7.20,60.40,18.30,7.30,2.00,0.80,8.40,28.50,5.90,283.20,426.60,20.00
2007-09-22,6,SFB,Oa,-999.99,-999.99,53.70,14.90,25.90,14.99,Y,9.10,14.50,6.80,4.60,4.40,0.60,15.00,47.10,7.60,-999.99,998.80,30.70
2007-09-22,6,SFB,Bh,-999.99,-999.99,153.80,34.10,10.90,9.99,Y,6.40,37.10,16.50,10.50,2.40,0.60,15.80,49.80,3.00,-999.99,-999.99,31.80
2007-09-22,6,SFB,Bs,-999.99,-999.99,73.00,25.10,6.70,8.49,Y,5.30,34.80,17.90,6.80,1.80,0.50,13.00,40.60,2.60,-999.99,577.20,14.70
2007-09-22,6,HH,Oa,-999.99,-999.99,45.20,8.70,39.20,16.99,Y,12.70,10.10,3.70,3.10,5.30,0.40,15.20,49.60,72.60,-999.99,1161.80,112.70
2007-09-22,6,HH,Bh,-999.99,-999.99,59.20,19.50,27.90,6.74,Y,6.20,38.00,14.20,10.00,7.30,0.30,7.60,38.10,11.60,-999.99,1668.20,23.10
2007-09-22,6,HH,Bs,-999.99,-999.99,63.50,31.40,1.00,3.90,Y,2.60,29.80,17.50,4.30,1.70,0.60,123.20,41.00,1.70,-999.99,444.50,20.80
2007-09-22,6,LH,Oa,-999.99,-999.99,111.60,12.00,40.50,28.48,Y,15.40,54.80,10.60,8.30,48.10,0.30,8.40,40.40,126.50,-999.99,524.30,215.20
2007-09-22,6,LH,Bh,-999.99,-999.99,75.80,18.50,25.70,182.10,Y,13.00,20.70,7.20,5.30,1.50,0.60,8.30,44.30,109.20,-999.99,358.80,138.20
2007-09-22,6,LH,Bs,-999.99,-999.99,84.60,35.30,1.80,8.12,Y,3.00,27.70,12.00,4.00,3.40,0.40,12.60,31.30,3.40,-999.99,520.10,22.40
2007-10-19,6,SFB,Oa,3.95,-84.16,53.70,14.30,13.20,10.87,Y,7.90,18.30,7.60,6.50,2.20,0.70,31.80,35.30,0.40,55.30,1471.00,27.30
2007-10-19,6,SFB,Bh,4.13,-50.74,153.50,34.60,6.90,9.37,Y,7.00,34.70,17.00,10.10,0.90,0.60,22.00,51.30,1.40,78.80,959.90,23.50
2007-10-19,6,SFB,Bs,4.42,-14.36,125.20,29.70,2.90,8.74,Y,5.60,26.90,16.50,6.30,0.50,0.70,15.90,47.40,1.20,87.50,526.00,11.20
2007-10-19,6,HH,Oa,3.96,-86.14,52.70,13.00,14.60,2.80,Y,2.00,17.30,9.50,5.60,3.30,0.50,11.10,48.60,53.20,59.40,881.40,78.00
2007-10-19,6,HH,Bh,4.23,-43.46,40.90,14.10,28.10,7.12,Y,5.90,15.60,10.00,3.50,3.10,0.40,13.10,40.80,32.20,26.10,489.30,-999.99
2007-10-19,6,HH,Bs,4.56,-999.99,37.20,23.70,0.30,1.30,Y,0.80,23.00,14.50,3.00,1.40,0.50,8.90,36.60,0.30,147.80,341.60,5.60
2007-10-19,6,LH,Oa,4.12,-39.43,66.60,5.80,38.50,20.61,Y,8.70,13.90,5.80,4.60,1.70,0.40,21.20,33.60,48.60,85.40,1014.20,55.30
2007-10-19,6,LH,Bh,4.21,-999.99,124.30,17.70,5.60,28.35,Y,8.10,31.70,12.70,9.50,0.90,0.70,12.20,28.70,36.50,33.90,1262.50,54.00
